key,value,weight
4779,85476,80194
4780,147065,135905
4781,94252,90852
4782,31213,31529
4783,196532,179964
4784,69501,69181
4785,77387,74920
4786,73914,70276
4787,149736,142810
4788,131432,127234
4789,123718,133973
4790,164686,167717
4791,140392,138180
4792,73195,74478
4793,67593,61623
4794,112615,121018
4795,87479,85755
4796,103240,105325
4797,185972,174292
4798,154014,170618
4799,25039,24153
4800,18609,17104
4801,175084,160429
4802,16534,15652
4803,51162,52565
4804,70713,66455
4805,32464,34491
4806,134923,145541
4807,70794,70590
4808,180929,182889
4809,136582,150964
4810,139170,138864
4811,152274,143677
4812,84783,79513
4813,108787,107397
4814,143765,138245
4815,19120,20181
4816,48184,52768
4817,44409,40406
4818,118244,112620
4819,154214,162084
4820,58243,61031
4821,43501,42571
4822,1223,1305
4823,147343,162593
4824,104742,100156
4825,187750,184832
4826,20485,19591
4827,42773,46621
4828,110731,104281
4829,53784,50442
4830,6751,6527
4831,180822,178884
4832,115097,112994
4833,180753,172090
4834,72456,67920
4835,176178,168603
4836,154521,152677
4837,44841,48090
4838,38733,38613
4839,165504,182849
4840,63284,62745
4841,75718,78959
4842,93077,98484
4843,74625,69296
4844,1837,1953
4845,146511,153079
4846,170764,188763
4847,98260,99578
4848,9426,9096
4849,146124,160426
4850,34129,36291
4851,10456,10510
4852,197530,192133
4853,140152,145979
4854,126286,121455
4855,197129,192434
4856,116260,106358
4857,63202,60246
4858,139052,152875
4859,130114,141256
4860,172376,174054
4861,15759,15201
4862,138632,127758
4863,68027,71499
4864,171282,174856
4865,138671,142460
4866,39567,41018
4867,103548,107152
4868,208184,198587
4869,65952,62979
4870,151478,162009
4871,112850,103816
4872,8537,8646
4873,73589,72968
4874,36662,34399
4875,92155,83834
4876,170986,185946
4877,193209,176987
4878,180836,196876
4879,144308,133003
4880,131261,130325
4881,172947,178180
4882,116285,111529
4883,34248,35575
4884,157748,150587
4885,50516,55557
4886,7706,8455
4887,34429,35798
4888,127557,116797
4889,15133,15194
4890,106268,107461
4891,190098,187610
4892,153627,166451
4893,30585,30906
4894,164932,180809
4895,67077,66829
4896,129191,134115
4897,129798,124245
4898,171446,167299
4899,121728,120597
4900,70013,69753
4901,182863,176789
4902,89967,99759
4903,24620,24498
4904,130596,132623
4905,148813,157919
4906,182549,170321
4907,66760,72252
4908,108648,109540
4909,45243,42769
4910,124911,118136
4911,17359,18535
4912,96116,96806
4913,83455,77699
4914,65173,69757
4915,175712,174400
4916,126349,117738
4917,69585,65352
4918,38186,36803
4919,28315,28398
4920,37653,37232
4921,101133,92523
4922,68184,66038
4923,84898,86900
4924,37316,38177
4925,177125,162036
4926,175796,192782
4927,159996,152875
4928,97842,104850
4929,20000,18915
4930,2209,2251
4931,80411,84042
4932,53311,55169
4933,129111,121713
4934,21281,22391
4935,135176,125920
4936,106998,118484
4937,83813,79187
4938,78602,74153
4939,26839,25621
4940,155738,172127
4941,147532,163192
4942,63525,67134
4943,198044,198767
4944,69640,71004
4945,98775,93704
4946,143203,134368
4947,33675,32136
4948,27073,26418
4949,112620,119012
4950,63978,64769
4951,37785,39770
4952,6629,7216
4953,42783,39979
4954,83323,75870
4955,14598,16117
4956,144857,139664
4957,56933,52464
4958,105836,100541
4959,103317,97605
4960,178973,191479
4961,125152,127366
4962,69645,65265
4963,45401,49102
4964,120992,110129
4965,197422,190454
4966,90014,86483
4967,47196,50033
4968,101192,99895
4969,65465,69253
4970,1805,1864
4971,109081,109031
4972,76276,76906
4973,8673,9393
4974,51979,56639
4975,154070,143938
4976,122031,133398
4977,74107,76018
4978,35843,34993
4979,183101,180336
4980,133711,144626
4981,27847,29371
4982,12203,11233
4983,60801,56057
4984,159885,171804
4985,76517,72375
4986,36408,35356
4987,133525,138622
4988,22110,21984
4989,72454,77390
4990,78173,81592
4991,132607,142074
4992,84438,79919
4993,76261,77151
4994,28145,31190
4995,3311,3202
4996,61669,68137
4997,50836,51334
4998,146959,156065
4999,110133,106950
5000,133346,143957
5001,104902,103509
5002,15262,14157
5003,78308,84047
5004,207262,196837
5005,160964,170908
5006,20331,22107
5007,118852,124225
5008,19709,18229
5009,185658,190306
5010,101129,96466
5011,40510,42584
5012,182719,184843
5013,175827,187179
5014,18450,19781
5015,85903,80876
5016,125454,124182
5017,142853,151858
5018,184834,187985
5019,86878,87535
5020,44930,49264
5021,191285,198893
5022,79029,75997
5023,172858,182699
5024,126782,121693
5025,150784,165902
5026,203386,196569
5027,62633,67078
5028,41628,43850
5029,164833,150654
5030,9181,9409
5031,202741,185791
5032,139225,136529
5033,205130,190498
5034,154586,160282
5035,176760,169392
5036,198038,182578
5037,110638,104856
5038,129752,120881
5039,15411,16459
5040,38070,40281
5041,54997,57016
5042,27386,27616
5043,177164,185631
5044,159153,164124
5045,52197,57108
5046,27508,28298
5047,163009,172499
5048,156294,153787
5049,39719,40954
5050,83762,83420
5051,117147,120039
5052,211267,198368
5053,187678,190510
5054,134564,124492
5055,130988,122551
5056,1426,1503
5057,106132,110259
5058,42418,45723
5059,41836,43065
5060,19931,19508
5061,109673,116801
5062,139024,136852
5063,198124,187387
5064,6928,7625
5065,2217,2253
5066,114160,103820
5067,75977,70632
5068,59122,55791
5069,106916,105094
5070,51465,47586
5071,122986,134594
5072,178714,172449
5073,11731,12179
5074,33490,35710
5075,175491,179558
5076,66230,69702
5077,10991,10072
5078,68595,74899
5079,22181,21133
5080,63575,63470
5081,177927,175599
5082,136609,129630
5083,38451,40711
5084,102469,96786
5085,81298,85553
5086,193638,181286
5087,56989,60863
5088,188888,177621
5089,124378,134893
5090,73335,73276
5091,90502,89020
5092,115287,120519
5093,130014,122669
5094,83115,89402
5095,86357,95195
5096,122159,125854
5097,112190,124597
5098,73223,81030
5099,103030,99031
5100,148463,155132
5101,173027,160517
5102,26291,24205
5103,198069,196484
5104,88641,81646
5105,77665,86292
5106,78132,73418
5107,103270,96141
5108,142161,144553
5109,136792,128340
5110,193407,191102
5111,153475,146171
5112,135827,141197
5113,187895,176371
5114,104109,95799
5115,139328,148590
5116,30335,29539
5117,173442,176213
5118,67964,63179
5119,58769,55331
5120,27386,25888
5121,24972,26780
5122,164772,179483
5123,163795,175726
5124,162199,147490
5125,181186,198882
5126,35339,32851
5127,80473,80639
5128,150503,163759
5129,64403,62012
5130,105885,101158
5131,78177,77663
5132,163448,156923
5133,140621,131446
5134,187449,191891
5135,26821,26993
5136,182885,180896
5137,129956,123290
5138,42206,44132
5139,141604,129075
5140,61301,62117
5141,12490,12395
5142,16304,16876
5143,58145,62460
5144,141983,137273
5145,180166,179684
5146,87826,89926
5147,52038,51389
5148,33435,35254
5149,109273,120059
5150,51255,51354
5151,166599,184258
5152,36538,36384
5153,98709,100642
5154,183749,198105
5155,128382,117104
5156,161198,157157
5157,39453,36162
5158,146937,140094
5159,173958,166790
5160,139611,135965
5161,64996,62463
5162,181305,181196
5163,141278,151134
5164,78861,79305
5165,62588,66105
5166,118203,124628
5167,33591,33898
5168,69091,72470
5169,34039,35847
5170,8756,9006
5171,69798,66873
5172,202065,186393
5173,40363,44219
5174,32473,35644
5175,152646,153969
5176,10003,10577
5177,154785,156258
5178,166924,152620
5179,34388,38036
5180,73227,73129
5181,48722,48259
5182,525,564
5183,49705,50685
5184,174226,168437
5185,164659,162333
5186,191885,182614
5187,19883,20386
5188,93731,103538
5189,7797,7659
5190,38849,36123
5191,71016,75537
5192,71748,71752
5193,182077,180449
5194,38583,37082
5195,63662,66228
5196,28950,26505
5197,83673,86125
5198,118355,130159
5199,71587,71055
5200,122660,127345
5201,72749,66168
5202,122430,115846
5203,4181,3966
5204,37439,37541
5205,93246,103269
5206,15216,14799
5207,71941,65530
5208,149578,163958
5209,2237,2382
5210,133921,143817
5211,110518,118354
5212,72925,75293
5213,168742,162956
5214,150088,148153
5215,4761,4596
5216,145255,138174
5217,163478,179629
5218,103580,112369
5219,24045,25443
5220,165097,178919
5221,153897,145853
5222,16759,15820
5223,191294,182143
5224,129845,144079
5225,125859,127296
5226,193720,176621
5227,6629,7106
5228,158824,153049
5229,42742,44851
5230,99067,105477
5231,65538,70591
5232,157570,168272
5233,197482,197584
5234,115914,115276
5235,6741,6371
5236,122097,112042
5237,4193,4296
5238,48784,47941
5239,98826,100086
5240,130560,132295
5241,117841,116552
5242,26960,27452
5243,147339,151896
5244,25009,22897
5245,76280,70967
5246,53207,48712
5247,126441,119686
5248,50335,46172
5249,153393,140276
5250,145444,135115
5251,75644,78548
5252,72364,76708
5253,44827,41305
5254,68362,63470
5255,35928,38833
5256,94433,102227
5257,27539,25084
5258,174634,165224
5259,17625,17768
5260,102754,98906
5261,66349,71019
5262,95678,95926
5263,77181,80603
5264,23774,23764
5265,120981,124461
5266,12943,13217
5267,32174,30024
5268,164561,155528
5269,71961,71493
5270,173074,169917
5271,174157,170502
5272,203709,192422
5273,127477,130672
5274,106616,100006
5275,15539,14982
5276,73312,74886
5277,165229,155683
5278,99177,92226
5279,86100,91988
5280,40273,43310
5281,13748,13647
5282,87759,80387
5283,197233,180820
5284,147845,143434
5285,134059,143135
5286,71830,77796
5287,93048,85639
5288,93053,91700
5289,15479,17014
5290,179040,195241
5291,11899,11781
5292,120466,128235
5293,140130,150644
5294,9579,8865
5295,98395,108355
5296,83246,87581
5297,202658,191151
5298,32864,30757
5299,121148,128268
5300,44189,41119
5301,1779,1788
5302,91868,93720
5303,151357,153097
5304,144479,160305
5305,14295,14053
5306,137369,151590
5307,183113,187707
5308,62790,65788
5309,127782,136241
5310,25018,27719
5311,124782,125757
5312,157969,165653
5313,102792,99681
5314,142061,145722
5315,110630,103812
5316,49517,48825
5317,34165,32303
5318,92909,102476
5319,106763,101344
5320,168684,177745
5321,66411,61262
5322,74045,75281
5323,146563,136570
5324,73516,73645
5325,28159,30767
5326,31904,30951
5327,186716,197910
5328,91876,98186
5329,65347,67256
5330,57939,63863
5331,124693,130256
5332,98430,100430
5333,125907,129868
5334,176977,163573
5335,30885,32224
5336,8787,8200
5337,159523,160903
5338,79766,83485
5339,184045,193624
5340,13659,12786
5341,104412,97601
5342,140833,143350
5343,175609,188386
5344,131364,123889
5345,104569,99656
5346,185121,184592
5347,41716,45188
5348,72150,79633
5349,172867,165800
5350,209243,191111
5351,72143,70621
5352,131922,125322
5353,52902,50468
5354,70303,75967
5355,93760,92263
5356,92347,100416
5357,151885,143163
5358,198725,199975
5359,77994,80565
5360,86812,87228
5361,30448,28390
5362,95094,101432
5363,5046,4724
5364,180155,194678
5365,558,598
5366,52092,51893
5367,160396,162923
5368,146332,138252
5369,81061,87096
5370,211107,196587
5371,30842,30460
5372,19695,20745
5373,97841,107890
5374,67384,62704
5375,95112,89059
5376,134361,130977
5377,42451,39653
5378,169053,167140
5379,22148,20723
5380,34101,35185
5381,73981,73514
5382,12406,12276
5383,142753,144094
5384,45132,46209
5385,28861,31063
5386,136020,126484
5387,136932,135915
5388,37083,39747
5389,32423,31673
5390,121613,131266
5391,192136,179839
5392,90172,86355
5393,77532,75161
5394,24776,26824
5395,81082,80215
5396,110572,103862
5397,9172,8569
5398,144373,137848
5399,147094,139082
5400,97851,90525
5401,176098,175830
5402,105310,99823
5403,2327,2568
5404,102729,112865
5405,172820,157605
5406,34790,34004
5407,74189,75487
5408,77088,84358
5409,218870,199511
5410,87462,93591
5411,94521,94514
5412,99029,95737
5413,162162,160598
5414,186460,190900
5415,92702,98242
5416,111207,120788
5417,104418,111752
5418,34236,34864
5419,43328,44071
5420,13780,14935
5421,145165,134089
5422,125509,131352
5423,69371,69141
5424,121845,133870
5425,19346,21170
5426,56255,61382
5427,122677,117978
5428,41474,37807
5429,110934,112342
5430,86218,95197
5431,44435,48860
5432,179168,191130
5433,29660,32577
5434,89728,89482
5435,83490,89692
5436,132319,146713
5437,105202,100537
5438,94784,100931
5439,56935,54391
5440,109814,117183
5441,117537,112703
5442,177380,178569
5443,192283,178209
5444,9509,8907
5445,12574,13452
5446,33654,36903
5447,90722,84458
5448,64013,70627
5449,27975,28438
5450,129686,128242
5451,7332,7867
5452,131952,130907
5453,126842,136842
5454,129613,131592
5455,48491,51287
5456,21895,21486
5457,95141,102865
5458,149987,140499
5459,68795,74012
5460,196461,185409
5461,68215,66765
5462,13747,12677
5463,159935,150081
5464,1883,2084
5465,54020,56218
5466,159789,166748
5467,199630,190423
5468,138108,150226
5469,17282,18447
5470,138202,133661
5471,77735,79114
5472,69173,71405
5473,46598,51580
5474,7689,8217
5475,131244,137631
5476,116597,118085
5477,93891,92972
5478,45530,46636
5479,106518,99957
5480,124782,138448
5481,91774,92642
5482,145574,145787
5483,156433,151878
5484,186116,191280
5485,215319,196829
5486,57279,60019
5487,134269,125285
5488,26389,28338
5489,144610,143957
5490,16740,15311
5491,116071,113790
5492,162381,167499
5493,42015,42557
5494,70675,72720
5495,143459,151130
5496,140253,129499
5497,112775,117569
5498,9565,9796
5499,121612,116442
5500,174317,165099
5501,152284,154759
5502,98185,108801
5503,30584,28282
5504,159278,176368
5505,19494,20016
5506,91699,99048
5507,18017,17485
5508,37064,39751
5509,147405,149653
5510,200308,187812
5511,146815,144068
5512,184772,186169
5513,195115,196364
5514,147624,155370
5515,7714,7529
5516,78131,82550
5517,109176,103330
5518,127842,135033
5519,140944,140382
5520,99908,107675
5521,60135,56159
5522,136485,137881
5523,42942,46944
5524,177090,193326
5525,67978,69639
5526,191183,199197
5527,168269,162759
5528,146387,146078
5529,169254,174230
5530,155458,147619
5531,101802,108613
5532,41294,40965
5533,82319,86465
5534,190362,180368
5535,57157,53476
5536,48527,45479
5537,58913,64121
5538,193332,178646
5539,20545,20619
5540,97003,99122
5541,87415,91368
5542,154864,161007
5543,151969,147319
5544,115967,114814
5545,160840,171507
5546,71622,71968
5547,131395,122819
5548,183071,196492
5549,106531,110840
5550,152256,160825
5551,94244,104674
5552,48516,46345
5553,162809,178127
5554,169519,170130
5555,37636,36641
5556,172222,171593
5557,82885,82187
5558,42047,41485
5559,88303,84328
5560,115183,108430
5561,145329,156344
5562,171474,190296
5563,198474,191287
5564,156098,151424
5565,76315,83292
5566,78644,87081
5567,14477,14187
5568,175165,162035
5569,169813,155767
5570,146673,137282
5571,91958,92792
5572,46405,51174
5573,24988,23940
5574,54340,59116
5575,71263,69549
5576,89986,89920
5577,1790,1976
5578,128968,130621
5579,8458,8373
5580,121794,123475
5581,24943,24576
5582,83085,79252
5583,163892,164626
5584,187321,193307
5585,158925,168964
5586,62411,61785
5587,8609,8802
5588,135321,143357
5589,62776,67304
5590,199238,182272
5591,170629,166620
5592,41090,39626
5593,169701,155975
5594,13519,13828
5595,66557,62929
5596,187736,199227
5597,148180,137784
5598,177482,179629
5599,32110,34605
5600,165488,170548
5601,213075,194187
5602,16523,17740
5603,44996,43764
5604,125981,123523
5605,38762,42506
5606,63220,68796
5607,55698,54471
5608,80917,85023
5609,41325,41274
5610,46434,48545
5611,68252,74527
5612,159232,151275
5613,144983,156889
5614,23126,25321
5615,119934,120910
5616,153592,160946
5617,5167,5343
5618,174916,166543
5619,156910,150467
5620,327,298
5621,36530,37439
5622,31449,30741
5623,89871,88964
5624,102973,100915
5625,20453,21989
5626,140968,146695
5627,116349,108595
5628,22691,23191
5629,133668,131702
5630,146401,137084
5631,120113,131338
5632,140351,151561
5633,17274,16853
5634,6809,6870
5635,24516,22945
5636,28621,28328
5637,109920,115802
5638,103917,108222
5639,145881,135013
5640,159309,165242
5641,89099,82778
5642,73399,72619
5643,37924,35552
5644,32161,31027
5645,187479,191076
5646,163649,151705
5647,105381,117046
5648,45696,44462
5649,87514,82240
5650,191003,196436
5651,101968,97315
5652,138643,143087
5653,35114,37231
5654,104406,103020
5655,46319,45631
5656,106272,103529
5657,114628,123951
5658,13851,12864
5659,76964,83324
5660,195366,177907
5661,78570,77110
5662,54902,52341
5663,114013,126500
5664,96893,105747
5665,142116,157364
5666,49860,50878
5667,171606,182301
5668,213289,197941
5669,92491,84755
5670,1178,1171
5671,14193,13350
5672,150607,139890
5673,2575,2808
5674,197366,181435
5675,53301,53977
5676,3194,3404
5677,127141,126785
5678,70476,76996
5679,90350,97065
5680,32814,32302
5681,125165,119174
5682,183697,177927
5683,36055,39267
5684,164484,174189
5685,7281,6809
5686,197581,191783
5687,119437,117614
5688,158736,153035
5689,52336,56136
5690,154664,143824
5691,179347,164556
5692,186525,198833
5693,160622,155416
5694,55829,57657
5695,62903,68185
5696,161563,170545
5697,83847,81801
5698,127154,123300
5699,162719,177480
5700,116014,105932
5701,168864,154006
5702,55547,56603
5703,10688,9963
5704,19332,20583
5705,185364,172723
5706,57565,60146
5707,158668,170282
5708,177460,171797
5709,48577,52943
5710,193230,186633
5711,191231,185032
5712,139051,134674
5713,89533,86418
5714,74545,82697
5715,123840,115234
5716,106706,98052
5717,119764,130461
5718,73291,72164
5719,64938,64369
5720,92828,102970
5721,186772,175950
5722,138314,130710
5723,174798,177349
5724,92728,91118
5725,198469,183931
5726,17800,17320
5727,148858,136329
5728,108678,111493
5729,51096,55732
5730,180725,196585
5731,4873,5252
5732,60709,59019
5733,73694,68803
5734,187033,184565
5735,90985,98067
5736,93047,99320
5737,181108,192876
5738,82531,77040
5739,192255,189042
5740,149004,135727
5741,119043,118639
5742,146209,153801
5743,147587,135474
5744,185747,182972
5745,87296,85763
5746,38950,41913
5747,120463,111489
5748,88898,90323
5749,147326,158107
5750,75354,78595
5751,157629,172007
5752,117357,108310
5753,194003,198818
5754,121443,127220
5755,6346,6853
5756,135671,136525
5757,43538,47680
5758,12227,11361
5759,53120,52181
5760,105306,98924
5761,179582,187796
5762,145842,153773
5763,48422,46447
5764,27282,27218
5765,63631,60921
5766,141882,152194
5767,196353,180032
5768,13314,13830
5769,15014,13827
5770,70095,65621
5771,135264,134097
5772,8473,7738
5773,28912,29633
5774,64549,65828
5775,34710,36488
5776,78026,85642
5777,47259,51258
5778,17960,16953
5779,29045,30944
5780,3478,3387
5781,31390,30386
5782,121786,119846
5783,96685,103217
5784,145745,137278
5785,170135,162083
5786,9403,8967
5787,107097,114412
5788,21425,22188
5789,115302,122246
5790,177585,188293
5791,154370,144221
5792,39403,39241
5793,93201,89482
5794,127076,116368
5795,44568,45225
5796,29039,28546
5797,68884,69273
5798,56688,55906
5799,207481,198223
5800,106401,102065
5801,134035,128471
5802,116829,126656
5803,24434,25577
5804,19200,21334
5805,58198,62948
5806,21715,21497
5807,112341,120233
5808,78354,85789
5809,60903,55447
5810,139989,141030
5811,191456,184286
5812,173122,179292
5813,167944,156418
5814,32878,30378
5815,82812,87278
5816,129016,132051
5817,93929,96306
5818,83579,87410
5819,158655,157275
5820,7822,7595
5821,115322,116590
5822,176026,172404
5823,73109,66753
5824,139152,144378
5825,144443,158645
5826,63967,65137
5827,145033,159251
5828,152767,166395
5829,149581,162242
5830,2800,2868
5831,30875,33123
5832,42379,42072
5833,171280,184137
5834,33843,35730
5835,207293,193240
5836,77301,71458
5837,48992,54265
5838,162851,148329
5839,101448,105975
5840,133178,140628
5841,72708,68281
5842,48181,48099
5843,79107,82844
5844,70510,64405
5845,186115,198956
5846,44002,43570
5847,27194,28160
5848,105617,113332
5849,29651,29103
5850,26784,25491
5851,132262,130162
5852,211838,195180
5853,57196,52184
5854,64082,58317
5855,185860,189408
5856,4931,4895
5857,75463,82998
5858,121406,128048
5859,67863,66317
5860,106252,105117
5861,94138,96341
5862,27585,26905
5863,91712,90585
5864,13970,13724
5865,156836,167481
5866,142450,136170
5867,49909,46271
5868,137937,147902
5869,19025,19743
5870,84779,90771
5871,3119,3344
5872,55800,55504
5873,80012,88833
5874,86729,87118
5875,205020,187898
5876,196211,178631
5877,81801,75728
5878,146805,135836
5879,158425,152708
5880,156339,166530
5881,106233,114617
5882,87896,93387
5883,65567,61393
5884,113708,104525
5885,163516,164003
5886,26669,25521
5887,97087,90266
5888,175725,166682
5889,14673,14509
5890,96512,106415
5891,91648,87158
5892,32323,34759
5893,68126,65906
5894,181766,191664
5895,77191,76372
5896,14074,15004
5897,201520,191110
5898,23359,23017
5899,75746,77501
5900,82298,86795
5901,89343,85239
5902,129517,136600
5903,114550,113556
5904,144320,154224
5905,85898,78734
5906,131615,127367
5907,160354,163607
5908,6099,6481
5909,82092,86414
5910,99151,107081
5911,60857,60573
5912,94269,102621
5913,213783,197425
5914,76776,76921
5915,179182,194391
5916,112225,117486
5917,126545,123376
5918,104573,111231
5919,110625,105425
5920,123233,113160
5921,142444,131065
5922,140250,155596
5923,82205,84847
5924,98412,102937
5925,49859,54520
5926,70745,66586
5927,116195,106994
5928,189951,198265
5929,144927,136656
5930,82948,75887
5931,44249,40435
5932,55909,58409
5933,109979,119137
5934,50115,46936
5935,7626,7204
5936,166705,154902
5937,36438,35714
5938,17894,16432
5939,154322,149908
5940,175494,173524
5941,42065,41349
5942,108944,99352
5943,132514,146921
5944,163028,171684
5945,136362,149239
5946,161211,173246
5947,201032,192933
5948,11493,12464
5949,102785,95262
5950,14750,13912
5951,114547,112995
5952,16921,16524
5953,103870,101755
5954,168763,154855
5955,125061,129432
5956,87190,88693
5957,6836,6408
5958,191695,190135
5959,185896,175124
5960,12810,11987
5961,63274,66873
5962,162657,168411
5963,46232,48128
5964,175835,195064
5965,80666,83260
5966,115224,124467
5967,120936,118240
5968,61878,65759
5969,63116,68858
5970,131621,123559
5971,114444,124560
5972,42516,46576
5973,11067,10197
5974,131171,121002
5975,45615,45128
5976,126521,131000
5977,86081,90986
5978,60076,59321
5979,58665,64474
5980,173898,184051
5981,72316,70222
5982,142866,157020
5983,97613,89904
5984,113830,112708
5985,135278,124947
5986,59820,60706
5987,94726,88208
5988,55981,59833
5989,205329,188865
5990,83442,83814
5991,18518,20506
5992,174236,176969
5993,75920,75935
5994,78744,77518
5995,58198,55557
5996,130684,122647
5997,59444,58473
5998,46575,50695
5999,121704,110759
6000,33982,35502
6001,170452,163033
6002,166848,157708
6003,104316,99628
6004,47183,51972
6005,45075,43424
6006,5230,5279
6007,135234,140380
6008,44809,49465
6009,18618,20395
6010,155810,162124
6011,169707,172631
6012,176491,184535
6013,62877,63520
6014,169328,187178
6015,107328,106905
6016,143041,143505
6017,158865,168096
6018,48487,51290
6019,119726,115832
6020,3189,3077
6021,151584,138181
6022,82974,75464
6023,56076,53539
6024,65908,71804
6025,166913,177954
6026,33618,32807
6027,33210,34914
6028,89826,93862
6029,74639,72008
6030,87830,95991
6031,18264,18586
6032,147098,140001
6033,75939,79613
6034,21442,20032
6035,164644,159944
6036,50749,50289
6037,205348,197380
6038,202465,192662
6039,204722,186882
6040,153553,168454
6041,146857,161433
6042,19094,18004
6043,33408,36923
6044,132396,136315
6045,193100,188916
6046,175721,194211
6047,189649,190718
6048,52098,55122
6049,60975,64003
6050,6452,7090
6051,71516,70064
6052,85400,92410
6053,59984,62001
6054,157850,156988
6055,178895,182479
6056,200365,199947
6057,143263,131812
6058,62596,67655
6059,171636,167095
6060,29909,28871
6061,85321,79352
6062,551,545
6063,81259,84697
6064,208575,192728
6065,109567,113670
6066,142242,145507
6067,176179,168707
6068,73875,80086
6069,11927,12065
6070,165859,165872
6071,102794,97885
6072,14995,15360
6073,115625,115477
6074,48999,52020
6075,3308,3432
6076,170887,164287
6077,134339,148649
6078,34717,34790
6079,85930,79102
6080,55794,51304
6081,9158,8795
6082,94536,95240
6083,179258,176407
6084,128937,126456
6085,79501,79912
6086,179264,178404
6087,192555,180736
6088,144543,149720
6089,105643,104195
6090,161776,161358
6091,96347,89635
6092,65208,59544
6093,17790,17050
6094,53995,57062
6095,78645,75331
6096,177035,189621
6097,1781,1942
6098,60676,64532
6099,200918,194942
6100,58392,56212
6101,181784,179929
6102,7380,6732
6103,55429,53771
6104,21655,20742
6105,199717,185279
6106,112716,111818
6107,51995,51771
6108,123864,117380
6109,155237,165407
6110,118349,126996
6111,152202,141178
6112,189932,182771
6113,8,9
6114,39465,43005
6115,52543,51085
6116,82839,87711
6117,15172,14792
6118,87254,83869
6119,142575,139540
6120,179808,170496
6121,120973,119903
6122,45824,48411
6123,51751,48262
6124,153483,140857
6125,169175,177357
6126,16294,17189
6127,27740,28537
6128,200589,192150
6129,3480,3594
6130,2930,2740
6131,89292,95513
6132,79276,73611
6133,64500,63561
6134,120981,122059
6135,89844,99309
6136,54915,57337
6137,33913,35254
6138,65981,72439
6139,89782,91223
6140,176279,175466
6141,118324,116023
6142,199081,199437
6143,101988,107026
6144,150265,156626
6145,197247,192749
6146,41621,45680
6147,89906,93044
6148,55648,56334
6149,113328,109810
6150,80419,80266
6151,113585,107883
6152,108148,107238
6153,16018,15769
6154,563,591
6155,2891,3010
6156,124582,122508
6157,68867,68274
6158,53273,50624
6159,114619,110106
6160,15826,15899
6161,105882,102853
6162,16108,17123
6163,136410,135347
6164,46304,47450
6165,24786,22676
6166,183697,175053
6167,11289,11810
6168,18275,17273
6169,183185,189979
6170,30596,28378
6171,75755,76826
6172,211601,196369
6173,18608,19729
6174,75795,78577
6175,12733,13477
6176,131687,136806
6177,119325,130534
6178,155028,149186
6179,60654,63210
6180,95190,92965
6181,181963,194309
6182,210931,196809
6183,107845,105254
6184,128174,118504
6185,169721,167377
6186,121194,112650
6187,5646,5236
6188,160217,153070
6189,12817,13673
6190,42793,40532
6191,154930,154887
6192,21619,22757
6193,103150,96997
6194,180723,188608
6195,88586,93037
6196,145686,140514
6197,138262,142808
6198,20408,22193
6199,79417,72907
6200,110779,107365
6201,3923,3598
6202,79499,72916
6203,211327,196389
6204,132495,130008
6205,141847,146381
6206,116934,110495
6207,148592,140948
6208,43455,44366
6209,26758,25045
6210,34297,34387
6211,64593,69263
6212,66532,61638
6213,64138,58978
6214,119661,130042
6215,148859,136101
6216,63480,69158
6217,140504,133862
6218,199033,193515
6219,184614,176383
6220,156099,173314
6221,120543,122449
6222,111836,120964
6223,27861,28064
6224,46214,49428
6225,40029,38923
6226,79225,81772
6227,21032,22886
6228,162935,177859
6229,74089,67638
6230,32112,33624
6231,211070,194888
6232,103870,102750
6233,54004,49198
6234,104885,115652
6235,45369,44759
6236,147927,158176
6237,119796,115722
6238,140827,140983
6239,172627,170239
6240,122004,114219
6241,147196,161498
6242,179317,188674
6243,88927,86725
6244,131254,138063
6245,128850,130856
6246,89707,94335
6247,142378,144392
6248,79346,73858
6249,69265,75513
6250,61352,59219
6251,162277,179649
6252,106811,98662
6253,183698,193995
6254,47266,44910
6255,167777,177477
6256,170580,174152
6257,91299,85206
6258,12822,13831
6259,97773,102335
6260,1669,1564
6261,70374,69517
6262,60182,55522
6263,164593,150648
6264,15384,16708
6265,62801,62748
6266,82396,87308
6267,154348,152657
6268,47844,50504
6269,165128,161897
6270,14841,13722
6271,127692,141061
6272,137536,141021
6273,193781,189396
6274,84783,83056
6275,71758,67305
6276,42616,39776
6277,146882,139384
6278,8666,8694
6279,79770,86254
6280,179620,180633
6281,81829,74986
6282,186028,198626
6283,6501,5979
6284,146046,152443
6285,158604,149303
6286,174336,179890
6287,119625,118485
6288,4754,5280
6289,159666,164135
6290,5276,5232
6291,92938,103128
6292,182132,176270
6293,165727,176446
6294,161995,174190
6295,158781,158204
6296,84030,77878
6297,9145,8887
6298,80791,80841
6299,35235,37363
6300,158250,144177
6301,7634,7241
6302,126793,139368
6303,87202,85255
6304,164767,173955
6305,33491,33252
6306,54366,52860
6307,57681,52766
6308,44845,43546
6309,142835,133234
6310,5793,5439
6311,26599,26359
6312,144327,139854
6313,117421,129432
6314,85706,91831
6315,181864,169324
6316,24809,22880
6317,25842,27316
6318,95533,87025
6319,100460,95408
6320,99689,106172
6321,153127,147358
6322,22591,23176
6323,73640,78672
6324,16393,16569
6325,152256,147945
6326,148492,151069
6327,54340,52468
6328,133062,127445
6329,205824,199392
6330,33715,32670
6331,172548,171484
6332,54179,59963
6333,185056,170507
6334,118492,121089
